date,bid,ask,open,high,low,close,average,total_volume,turnover,trades
2021-11-03,,,2300.37,2317.67,2295.37,2317.67,,1,,0.0
2021-11-02,,,2300.57,2303.91,2288.36,2302.67,,1,,0.0
2021-11-01,,,2301.01,2310.61,2295.77,2302.26,,1,,0.0
2021-10-29,,,2297.44,2303.1,2275.36,2290.85,,1,,0.0
2021-10-28,,,2310.64,2316.02,2301.61,2313.24,,1,,0.0
2021-10-27,,,2334.08,2339.78,2320.9,2323.17,,1,,0.0
2021-10-26,,,2326.96,2352.24,2324.55,2344.2,,1,,0.0
2021-10-25,,,2352.99,2353.63,2326.72,2330.13,,1,,0.0
2021-10-22,,,2327.07,2352.04,2316.16,2348.84,,1,,0.0
2021-10-21,,,2311.56,2328.07,2307.54,2325.15,,1,,0.0
2021-10-20,,,2318.74,2326.74,2304.34,2326.25,,1,,0.0
2021-10-19,,,2319.34,2329.64,2314.15,2326.66,,1,,0.0
2021-10-18,,,2309.98,2326.44,2303.15,2311.7,,1,,0.0
2021-10-15,,,2305.96,2318.79,2298.75,2314.98,,1,,0.0
2021-10-14,,,2289.64,2298.1,2282.01,2296.77,,1,,0.0
2021-10-13,,,2246.96,2280.98,2235.67,2276.95,,1,,0.0
2021-10-12,,,2210.16,2252.4,2204.62,2251.01,,1,,0.0
2021-10-11,,,2232.5,2234.74,2215.36,2233.52,,1,,0.0
2021-10-08,,,2257.62,2259.29,2234.72,2240.22,,1,,0.0
2021-10-07,,,2245.4,2260.48,2237.77,2257.74,,1,,0.0
2021-10-06,,,2239.69,2239.83,2203.58,2221.06,,1,,0.0
2021-10-05,,,2231.75,2254.84,2223.66,2254.84,,1,,0.0
2021-10-04,,,2241.54,2254.38,2228.52,2233.3,,1,,0.0
2021-10-01,,,2224.4,2256.59,2218.2,2254.18,,1,,0.0
2021-09-30,,,2270.65,2278.19,2249.46,2259.18,,1,,0.0
2021-09-29,,,2264.74,2275.31,2250.19,2255.55,,1,,0.0
2021-09-28,,,2297.57,2299.84,2253.66,2254.02,,1,,0.0
2021-09-27,,,2329.72,2333.65,2300.58,2304.01,,1,,0.0
2021-09-24,,,2332.38,2332.38,2309.11,2313.27,,1,,0.0
2021-09-23,,,2320.11,2340.1,2316.99,2338.0,,1,,0.0
2021-09-22,,,2294.79,2302.82,2284.5,2299.15,,1,,0.0
2021-09-21,,,2273.62,2294.45,2273.44,2274.88,,1,,0.0
2021-09-20,,,2296.53,2299.81,2257.32,2272.46,,1,,0.0
2021-09-17,,,2358.63,2361.03,2321.47,2323.55,,1,,0.0
2021-09-16,,,2332.75,2354.49,2328.63,2344.03,,1,,0.0
2021-09-15,,,2338.18,2342.86,2318.63,2324.75,,1,,0.0
2021-09-14,,,2338.19,2342.72,2326.67,2341.77,,1,,0.0
2021-09-13,,,2355.1,2358.23,2335.23,2335.34,,1,,0.0
2021-09-10,,,2355.58,2364.3,2347.51,2349.67,,1,,0.0
2021-09-09,,,2329.42,2367.71,2327.57,2353.39,,1,,0.0
2021-09-08,,,2361.2,2362.88,2341.36,2347.16,,1,,0.0
2021-09-07,,,2391.56,2394.19,2369.8,2377.94,,1,,0.0
2021-09-06,,,2379.59,2398.15,2377.57,2394.26,,1,,0.0
2021-09-03,,,2388.48,2392.97,2369.73,2369.73,,1,,0.0
2021-09-02,,,2369.66,2390.19,2369.66,2388.4,,1,,0.0
2021-09-01,,,2369.51,2375.29,2356.99,2368.67,,1,,0.0
2021-08-31,,,2377.09,2379.83,2347.61,2351.25,,1,,0.0
2021-08-30,,,2377.03,2380.79,2366.61,2372.81,,1,,0.0
2021-08-27,,,2369.17,2376.03,2364.35,2373.14,,1,,0.0
2021-08-26,,,2364.23,2374.67,2361.9,2371.7,,1,,0.0
2021-08-25,,,2363.07,2376.61,2362.33,2376.16,,1,,0.0
2021-08-24,,,2378.59,2381.18,2358.58,2367.05,,1,,0.0
2021-08-23,,,2377.74,2379.57,2356.28,2371.55,,1,,0.0
2021-08-20,,,2330.3,2364.81,2319.53,2360.5,,1,,0.0
2021-08-19,,,2341.68,2350.45,2314.08,2330.3,,1,,0.0
2021-08-18,,,2385.58,2393.64,2367.98,2371.37,,1,,0.0
2021-08-17,,,2367.26,2386.31,2363.11,2383.45,,1,,0.0
2021-08-16,,,2396.99,2397.08,2368.66,2373.55,,1,,0.0
2021-08-13,,,2405.97,2412.62,2403.8,2407.04,,1,,0.0
2021-08-12,,,2400.95,2406.31,2395.47,2405.53,,1,,0.0
2021-08-11,,,2397.18,2404.36,2388.3,2401.49,,1,,0.0
2021-08-10,,,2385.92,2395.28,2385.76,2393.74,,1,,0.0
2021-08-09,,,2375.8,2385.7,2367.51,2384.76,,1,,0.0
2021-08-06,,,2395.2,2396.41,2379.68,2380.46,,1,,0.0
2021-08-05,,,2391.02,2403.67,2390.39,2393.68,,1,,0.0
2021-08-04,,,2388.24,2397.29,2382.3,2393.1,,1,,0.0
2021-08-03,,,2382.37,2383.75,2370.65,2380.14,,1,,0.0
2021-08-02,,,2382.49,2392.69,2374.71,2381.66,,1,,0.0
2021-07-30,,,2369.38,2373.99,2353.14,2369.89,,1,,0.0
2021-07-29,,,2391.08,2392.46,2379.77,2384.19,,1,,0.0
2021-07-28,,,2378.78,2384.77,2373.62,2381.89,,1,,0.0
2021-07-27,,,2378.22,2385.72,2366.99,2375.97,,1,,0.0
2021-07-26,,,2377.81,2392.76,2375.11,2387.66,,1,,0.0
2021-07-23,,,2363.45,2384.8,2357.84,2384.69,,1,,0.0
2021-07-22,,,2346.96,2357.14,2341.02,2352.35,,1,,0.0
2021-07-21,,,2317.23,2338.73,2316.78,2334.37,,1,,0.0
2021-07-20,,,2298.13,2310.2,2281.93,2303.54,,1,,0.0
2021-07-19,,,2330.48,2330.48,2280.54,2287.46,,1,,0.0
2021-07-16,,,2348.65,2355.06,2332.12,2338.8,,1,,0.0
2021-07-15,,,2354.18,2364.99,2337.81,2344.49,,1,,0.0
2021-07-14,,,2344.41,2358.68,2338.42,2356.34,,1,,0.0
2021-07-13,,,2339.91,2353.3,2333.69,2349.19,,1,,0.0
2021-07-12,,,2320.87,2338.1,2313.21,2337.73,,1,,0.0
2021-07-09,,,2301.94,2321.35,2299.02,2319.53,,1,,0.0
2021-07-08,,,2317.56,2321.23,2279.12,2289.94,,1,,0.0
2021-07-07,,,2299.73,2326.07,2299.73,2326.07,,1,,0.0
2021-07-06,,,2300.36,2312.77,2285.04,2288.7,,1,,0.0
2021-07-05,,,2286.54,2299.32,2271.94,2299.07,,1,,0.0
2021-07-02,,,2280.71,2299.01,2279.87,2288.93,,1,,0.0
2021-07-01,,,2273.4,2279.49,2254.42,2273.89,,1,,0.0
2021-06-30,,,2280.05,2285.85,2249.02,2263.13,,1,,0.0
2021-06-29,,,2256.78,2282.33,2256.31,2279.75,,1,,0.0
2021-06-28,,,2275.63,2276.98,2254.02,2256.34,,1,,0.0
2021-06-24,,,2246.23,2271.54,2245.22,2270.94,,1,,0.0
2021-06-23,,,2272.12,2275.13,2242.24,2242.24,,1,,0.0
2021-06-22,,,2272.21,2274.09,2253.64,2268.0,,1,,0.0
2021-06-21,,,2233.72,2270.07,2227.25,2265.87,,1,,0.0
2021-06-18,,,2267.62,2285.85,2245.2,2248.02,,1,,0.0
2021-06-17,,,2275.6,2283.99,2269.55,2272.81,,1,,0.0
2021-06-16,,,2283.02,2293.28,2273.79,2286.41,,1,,0.0
2021-06-15,,,2294.87,2298.11,2278.15,2280.07,,1,,0.0
2021-06-14,,,2286.22,2300.38,2274.65,2284.64,,1,,0.0
2021-06-11,,,2269.33,2281.4,2263.33,2278.6,,1,,0.0
2021-06-10,,,2273.25,2273.25,2260.52,2267.92,,1,,0.0
2021-06-09,,,2276.42,2278.25,2264.84,2272.29,,1,,0.0
2021-06-08,,,2264.23,2281.57,2261.6,2274.88,,1,,0.0
2021-06-07,,,2271.24,2280.01,2265.7,2267.71,,1,,0.0
2021-06-04,,,2272.18,2286.85,2262.44,2271.43,,1,,0.0
2021-06-03,,,2269.88,2274.02,2248.68,2273.35,,1,,0.0
2021-06-02,,,2267.42,2275.75,2259.44,2268.8,,1,,0.0
2021-06-01,,,2253.04,2274.99,2250.76,2264.53,,1,,0.0
2021-05-31,,,2254.82,2259.64,2241.87,2241.87,,1,,0.0
2021-05-28,,,2249.57,2258.93,2240.89,2255.45,,1,,0.0
2021-05-27,,,2225.09,2251.52,2221.39,2244.46,,1,,0.0
2021-05-26,,,2245.33,2252.57,2220.65,2227.07,,1,,0.0
2021-05-25,,,2248.3,2254.42,2241.39,2243.17,,1,,0.0
2021-05-24,,,2243.0,2248.48,2235.77,2245.04,,1,,0.0
2021-05-21,,,2249.33,2249.46,2226.89,2240.84,,1,,0.0
2021-05-20,,,2214.76,2241.17,2204.47,2240.28,,1,,0.0
2021-05-19,,,2224.13,2226.66,2189.48,2201.51,,1,,0.0
2021-05-18,,,2245.92,2254.3,2239.69,2249.68,,1,,0.0
2021-05-17,,,2245.45,2253.59,2220.08,2230.4,,1,,0.0
2021-05-14,,,2227.6,2248.73,2212.36,2247.88,,1,,0.0
2021-05-12,,,2191.62,2215.69,2191.44,2205.79,,1,,0.0
2021-05-11,,,2246.2,2249.63,2188.51,2193.76,,1,,0.0
2021-05-10,,,2266.9,2268.43,2248.06,2265.01,,1,,0.0
2021-05-07,,,2266.23,2269.44,2247.44,2260.13,,1,,0.0
2021-05-06,,,2251.27,2256.8,2227.35,2246.61,,1,,0.0
2021-05-05,,,2214.72,2255.53,2213.72,2255.49,,1,,0.0
2021-05-04,,,2236.62,2239.69,2191.48,2194.58,,1,,0.0
2021-05-03,,,2225.01,2238.41,2211.73,2231.59,,1,,0.0
2021-04-30,,,2238.98,2243.12,2217.02,2217.02,,1,,0.0
2021-04-29,,,2250.19,2257.41,2230.83,2232.84,,1,,0.0
2021-04-28,,,2266.22,2266.22,2223.17,2239.25,,1,,0.0
2021-04-27,,,2248.1,2262.84,2237.56,2262.84,,1,,0.0
2021-04-26,,,2246.43,2247.68,2234.58,2244.36,,1,,0.0
2021-04-23,,,2222.48,2241.03,2220.72,2240.95,,1,,0.0
2021-04-22,,,2241.35,2241.35,2222.42,2232.42,,1,,0.0
2021-04-21,,,2214.59,2229.66,2210.67,2228.29,,1,,0.0
2021-04-20,,,2253.51,2261.53,2197.46,2204.81,,1,,0.0
2021-04-19,,,2280.5,2284.84,2256.35,2257.6,,1,,0.0
2021-04-16,,,2241.13,2280.5,2238.15,2280.5,,1,,0.0
2021-04-15,,,2232.38,2246.04,2232.24,2242.98,,1,,0.0
2021-04-14,,,2245.81,2246.04,2223.52,2228.16,,1,,0.0
2021-04-13,,,2234.65,2250.25,2231.05,2247.21,,1,,0.0
2021-04-12,,,2246.43,2246.43,2231.62,2235.73,,1,,0.0
2021-04-09,,,2243.18,2250.4,2236.81,2250.4,,1,,0.0
2021-04-08,,,2237.19,2247.66,2236.14,2240.4,,1,,0.0
2021-04-07,,,2230.98,2232.81,2221.31,2229.56,,1,,0.0
2021-04-06,,,2224.64,2230.27,2216.57,2230.25,,1,,0.0
2021-04-01,,,2195.23,2207.68,2190.04,2202.61,,1,,0.0
2021-03-31,,,2195.74,2201.46,2188.73,2192.86,,1,,0.0
2021-03-30,,,2187.21,2205.48,2185.33,2205.41,,1,,0.0
2021-03-29,,,2197.53,2200.4,2180.29,2182.21,,1,,0.0
2021-03-26,,,2178.92,2198.8,2177.24,2198.8,,1,,0.0
2021-03-25,,,2172.92,2184.22,2152.5,2173.24,,1,,0.0
2021-03-24,,,2154.12,2185.68,2153.36,2184.6,,1,,0.0
2021-03-23,,,2172.58,2174.68,2150.51,2168.12,,1,,0.0
2021-03-22,,,2160.96,2178.75,2150.99,2174.63,,1,,0.0
2021-03-19,,,2166.02,2181.62,2158.72,2169.18,,1,,0.0
2021-03-18,,,2179.41,2187.32,2170.01,2179.99,,1,,0.0
2021-03-17,,,2176.22,2179.84,2166.81,2172.86,,1,,0.0
2021-03-16,,,2174.05,2184.46,2172.32,2180.14,,1,,0.0
2021-03-15,,,2175.53,2188.03,2158.7,2161.83,,1,,0.0
2021-03-12,,,2158.08,2168.96,2152.38,2168.96,,1,,0.0
2021-03-11,,,2142.43,2167.1,2140.15,2165.66,,1,,0.0
2021-03-10,,,2120.39,2138.06,2113.5,2134.46,,1,,0.0
2021-03-09,,,2102.59,2125.11,2098.63,2124.85,,1,,0.0
2021-03-08,,,2062.34,2106.43,2056.67,2103.1,,1,,0.0
2021-03-05,,,2053.9,2068.61,2042.24,2048.57,,1,,0.0
2021-03-04,,,2064.69,2074.29,2054.7,2065.15,,1,,0.0
2021-03-03,,,2076.49,2082.15,2057.16,2073.78,,1,,0.0
2021-03-02,,,2054.55,2074.84,2049.96,2067.1,,1,,0.0
2021-03-01,,,2029.74,2054.77,2029.74,2054.67,,1,,0.0
2021-02-26,,,2009.95,2030.12,2000.62,2009.9,,1,,0.0
2021-02-25,,,2048.41,2053.54,2035.96,2038.93,,1,,0.0
2021-02-24,,,2013.68,2039.39,2011.88,2037.25,,1,,0.0
2021-02-23,,,2034.06,2036.86,1993.28,2016.83,,1,,0.0
2021-02-22,,,2028.27,2034.24,2016.79,2031.04,,1,,0.0
2021-02-19,,,2019.21,2036.97,2017.55,2036.97,,1,,0.0
2021-02-18,,,2015.35,2025.09,2007.48,2015.81,,1,,0.0
2021-02-17,,,2031.44,2035.17,2011.97,2017.26,,1,,0.0
2021-02-16,,,2038.18,2043.97,2033.76,2038.07,,1,,0.0
2021-02-15,,,2036.08,2041.7,2029.08,2039.28,,1,,0.0
2021-02-12,,,2006.26,2025.87,2004.44,2024.72,,1,,0.0
2021-02-11,,,2003.68,2010.07,1996.95,2010.07,,1,,0.0
2021-02-10,,,2000.98,2009.94,1985.74,1998.06,,1,,0.0
2021-02-09,,,2005.26,2005.26,1992.17,1999.19,,1,,0.0
2021-02-08,,,2000.79,2006.68,1996.29,2002.52,,1,,0.0
2021-02-05,,,2008.22,2008.22,1985.95,1989.34,,1,,0.0
2021-02-04,,,2002.82,2007.39,1995.9,2006.33,,1,,0.0
2021-02-03,,,2005.06,2005.75,1988.67,1997.65,,1,,0.0
2021-02-02,,,1985.93,1993.87,1979.6,1988.49,,1,,0.0
2021-02-01,,,1960.54,1978.15,1954.32,1977.81,,1,,0.0
2021-01-29,,,1958.26,1978.65,1948.2,1948.79,,1,,0.0
2021-01-28,,,1965.66,1979.07,1932.48,1971.4,,1,,0.0
2021-01-27,,,1995.21,1996.73,1958.65,1976.2,,1,,0.0
2021-01-26,,,1977.36,1998.41,1974.8,1991.66,,1,,0.0
2021-01-25,,,1994.41,2000.13,1970.82,1975.06,,1,,0.0
2021-01-22,,,1981.39,1987.03,1974.48,1986.24,,1,,0.0
2021-01-21,,,1992.46,1996.44,1980.29,1987.26,,1,,0.0
2021-01-20,,,1967.43,1985.75,1967.06,1978.37,,1,,0.0
2021-01-19,,,1975.81,1978.63,1956.33,1957.85,,1,,0.0
2021-01-18,,,1952.14,1964.14,1951.68,1962.43,,1,,0.0
2021-01-15,,,1969.74,1973.6,1945.84,1954.71,,1,,0.0
2021-01-14,,,1964.24,1974.79,1963.8,1972.22,,1,,0.0
2021-01-13,,,1957.9,1965.67,1951.88,1962.26,,1,,0.0
2021-01-12,,,1945.36,1960.59,1945.02,1958.62,,1,,0.0
2021-01-11,,,1948.03,1955.91,1939.07,1941.49,,1,,0.0
2021-01-08,,,1951.17,1955.24,1943.07,1949.37,,1,,0.0
2021-01-07,,,1931.84,1941.01,1925.03,1939.49,,1,,0.0
2021-01-05,,,1885.43,1908.07,1885.33,1892.35,,1,,0.0
2021-01-04,,,1887.82,1911.2,1887.82,1895.49,,1,,0.0
2020-12-30,,,1891.31,1894.69,1874.74,1874.74,,1,,0.0
2020-12-29,,,1891.06,1902.4,1888.29,1893.06,,1,,0.0
2020-12-28,,,1877.07,1887.47,1868.22,1886.38,,1,,0.0
2020-12-23,,,1865.69,1867.99,1855.89,1867.99,,1,,0.0
2020-12-22,,,1850.22,1864.19,1848.46,1863.28,,1,,0.0
2020-12-21,,,1861.38,1866.93,1834.3,1845.11,,1,,0.0
2020-12-18,,,1881.76,1898.22,1881.07,1886.88,,1,,0.0
2020-12-17,,,1900.24,1902.68,1883.66,1885.18,,1,,0.0
2020-12-16,,,1897.63,1908.01,1880.1,1892.26,,1,,0.0
2020-12-15,,,1885.71,1899.98,1876.28,1889.84,,1,,0.0
2020-12-14,,,1900.22,1908.23,1888.08,1890.65,,1,,0.0
2020-12-11,,,1892.19,1896.39,1873.22,1891.22,,1,,0.0
2020-12-10,,,1925.84,1927.28,1894.88,1906.82,,1,,0.0
2020-12-09,,,1931.83,1934.3,1922.97,1926.42,,1,,0.0
2020-12-08,,,1903.54,1925.5,1897.09,1925.5,,1,,0.0
2020-12-07,,,1917.82,1920.0,1902.44,1907.61,,1,,0.0
2020-12-04,,,1910.89,1919.31,1908.96,1916.94,,1,,0.0
2020-12-03,,,1918.22,1920.14,1904.1,1912.18,,1,,0.0
2020-12-02,,,1916.36,1925.86,1914.11,1918.99,,1,,0.0
2020-12-01,,,1923.47,1927.71,1913.07,1924.0,,1,,0.0
2020-11-30,,,1930.57,1935.11,1916.87,1917.54,,1,,0.0
2020-11-27,,,1924.57,1938.71,1923.9,1937.09,,1,,0.0
2020-11-26,,,1938.28,1940.7,1929.7,1931.97,,1,,0.0
2020-11-25,,,1941.38,1950.81,1927.57,1931.43,,1,,0.0
2020-11-24,,,1934.43,1938.57,1927.25,1938.14,,1,,0.0
2020-11-23,,,1931.96,1940.09,1921.77,1921.77,,1,,0.0
2020-11-20,,,1911.55,1932.99,1909.55,1926.47,,1,,0.0
2020-11-19,,,1907.58,1921.75,1904.87,1915.4,,1,,0.0
2020-11-18,,,1914.64,1928.57,1910.96,1922.53,,1,,0.0
2020-11-17,,,1913.21,1925.32,1911.17,1922.2,,1,,0.0
2020-11-16,,,1907.47,1926.93,1901.78,1918.46,,1,,0.0
2020-11-13,,,1883.69,1901.94,1882.22,1897.3,,1,,0.0
2020-11-12,,,1888.5,1906.78,1886.22,1892.41,,1,,0.0
2020-11-11,,,1883.13,1908.34,1880.3,1902.89,,1,,0.0
2020-11-10,,,1888.14,1893.3,1873.9,1885.54,,1,,0.0
2020-11-09,,,1844.9,1903.18,1843.08,1888.74,,1,,0.0
2020-11-06,,,1818.7,1827.23,1801.67,1819.52,,1,,0.0
2020-11-05,,,1809.18,1823.83,1805.52,1822.21,,1,,0.0
2020-11-04,,,1748.28,1801.02,1740.36,1795.53,,1,,0.0
2020-11-03,,,1762.96,1774.98,1757.57,1772.27,,1,,0.0
2020-11-02,,,1723.25,1752.53,1710.12,1748.42,,1,,0.0
2020-10-30,,,1702.69,1722.77,1702.69,1717.62,,1,,0.0
2020-10-29,,,1718.94,1733.79,1704.8,1716.03,,1,,0.0
2020-10-28,,,1738.3,1744.48,1715.24,1722.66,,1,,0.0
2020-10-27,,,1784.65,1785.32,1757.3,1764.01,,1,,0.0
2020-10-26,,,1797.7,1808.93,1774.94,1775.01,,1,,0.0
2020-10-23,,,1816.99,1830.09,1814.43,1819.94,,1,,0.0
2020-10-22,,,1807.08,1818.3,1791.81,1816.29,,1,,0.0
2020-10-21,,,1848.65,1849.61,1815.59,1820.72,,1,,0.0
2020-10-20,,,1841.4,1854.35,1836.75,1841.59,,1,,0.0
2020-10-19,,,1841.77,1851.43,1833.7,1841.59,,1,,0.0
2020-10-16,,,1829.33,1841.7,1811.82,1835.3,,1,,0.0
2020-10-15,,,1824.27,1825.09,1802.52,1812.95,,1,,0.0
2020-10-14,,,1838.38,1849.0,1833.49,1840.85,,1,,0.0
2020-10-13,,,1854.92,1856.18,1832.16,1833.46,,1,,0.0
2020-10-12,,,1844.83,1857.73,1841.26,1855.39,,1,,0.0
2020-10-09,,,1843.93,1848.56,1836.3,1840.07,,1,,0.0
2020-10-08,,,1849.37,1850.82,1833.78,1841.4,,1,,0.0
2020-10-07,,,1836.62,1851.14,1836.41,1839.22,,1,,0.0
2020-10-06,,,1847.88,1855.57,1833.8,1839.15,,1,,0.0
2020-10-05,,,1828.27,1842.22,1828.27,1839.68,,1,,0.0
2020-10-02,,,1816.32,1816.32,1790.68,1813.69,,1,,0.0
2020-10-01,,,1836.65,1842.0,1825.79,1830.04,,1,,0.0
2020-09-30,,,1827.93,1841.29,1820.8,1829.4,,1,,0.0
2020-09-29,,,1833.21,1842.3,1827.79,1836.6,,1,,0.0
2020-09-28,,,1810.84,1836.95,1806.77,1834.64,,1,,0.0
2020-09-25,,,1782.18,1789.15,1762.43,1783.87,,1,,0.0
2020-09-24,,,1773.12,1789.05,1767.47,1777.51,,1,,0.0
2020-09-23,,,1791.67,1814.53,1789.7,1795.64,,1,,0.0
2020-09-22,,,1780.08,1793.36,1776.85,1781.92,,1,,0.0
2020-09-21,,,1822.32,1822.32,1769.72,1770.61,,1,,0.0
2020-09-18,,,1834.0,1847.36,1830.99,1835.36,,1,,0.0
2020-09-17,,,1820.66,1836.6,1815.4,1833.75,,1,,0.0
2020-09-16,,,1822.09,1839.44,1821.09,1838.26,,1,,0.0
2020-09-15,,,1801.51,1829.37,1801.06,1818.8,,1,,0.0
2020-09-14,,,1810.2,1816.95,1795.54,1802.69,,1,,0.0
2020-09-11,,,1800.9,1812.0,1792.21,1801.46,,1,,0.0
2020-09-10,,,1811.49,1813.76,1792.43,1802.85,,1,,0.0
2020-09-09,,,1780.48,1812.82,1779.38,1812.58,,1,,0.0
2020-09-08,,,1800.39,1801.25,1768.43,1782.6,,1,,0.0
2020-09-07,,,1776.16,1800.91,1773.94,1799.26,,1,,0.0
2020-09-04,,,1759.7,1792.1,1748.57,1761.99,,1,,0.0
2020-09-03,,,1800.83,1815.24,1755.32,1760.61,,1,,0.0
2020-09-02,,,1779.45,1804.5,1777.59,1782.86,,1,,0.0
2020-09-01,,,1778.75,1786.53,1756.51,1769.44,,1,,0.0
2020-08-31,,,1784.25,1793.29,1766.33,1766.33,,1,,0.0
2020-08-28,,,1796.68,1797.52,1770.5,1776.57,,1,,0.0
2020-08-27,,,1803.08,1805.04,1791.91,1793.97,,1,,0.0
2020-08-26,,,1781.3,1798.31,1776.33,1798.31,,1,,0.0
2020-08-25,,,1794.29,1807.2,1786.14,1786.27,,1,,0.0
2020-08-24,,,1765.95,1792.1,1765.95,1788.4,,1,,0.0
2020-08-21,,,1757.7,1765.85,1738.97,1753.13,,1,,0.0
2020-08-20,,,1756.64,1761.51,1743.3,1751.93,,1,,0.0
2020-08-19,,,1760.96,1775.9,1757.94,1775.24,,1,,0.0
2020-08-18,,,1764.48,1780.39,1755.45,1760.09,,1,,0.0
2020-08-17,,,1755.28,1773.6,1755.28,1773.53,,1,,0.0
2020-08-14,,,1781.7,1781.85,1746.88,1754.2,,1,,0.0
2020-08-13,,,1780.2,1795.8,1779.79,1786.8,,1,,0.0
2020-08-12,,,1782.51,1790.92,1773.15,1788.99,,1,,0.0
2020-08-11,,,1760.64,1792.83,1760.64,1786.28,,1,,0.0
2020-08-10,,,1750.01,1754.99,1740.2,1748.91,,1,,0.0
2020-08-07,,,1733.38,1746.05,1730.14,1740.46,,1,,0.0
2020-08-06,,,1745.67,1750.67,1730.5,1739.14,,1,,0.0
2020-08-05,,,1746.04,1751.37,1736.13,1745.49,,1,,0.0
2020-08-04,,,1754.75,1756.66,1726.57,1734.25,,1,,0.0
2020-08-03,,,1708.74,1751.26,1702.33,1746.32,,1,,0.0
2020-07-31,,,1726.29,1738.65,1706.39,1707.35,,1,,0.0
2020-07-30,,,1758.29,1758.4,1711.67,1720.28,,1,,0.0
2020-07-29,,,1752.02,1762.08,1750.42,1760.58,,1,,0.0
2020-07-28,,,1763.13,1763.71,1744.48,1754.25,,1,,0.0
2020-07-27,,,1747.86,1763.08,1745.59,1760.31,,1,,0.0
2020-07-24,,,1755.76,1761.89,1740.03,1750.24,,1,,0.0
2020-07-23,,,1790.14,1793.0,1776.02,1781.1,,1,,0.0
2020-07-22,,,1776.74,1782.13,1765.17,1779.85,,1,,0.0
2020-07-21,,,1796.01,1797.64,1773.21,1775.39,,1,,0.0
2020-07-20,,,1775.36,1787.23,1766.32,1784.54,,1,,0.0
2020-07-17,,,1780.54,1781.1,1759.56,1770.15,,1,,0.0
2020-07-16,,,1761.75,1761.93,1748.28,1754.55,,1,,0.0
2020-07-15,,,1755.03,1772.06,1742.68,1767.85,,1,,0.0
2020-07-14,,,1730.6,1742.0,1723.47,1738.6,,1,,0.0
2020-07-13,,,1727.8,1745.18,1722.94,1742.73,,1,,0.0
2020-07-10,,,1691.08,1713.11,1691.0,1711.62,,1,,0.0
2020-07-09,,,1722.13,1723.7,1696.84,1697.84,,1,,0.0
2020-07-08,,,1705.73,1725.37,1705.73,1712.53,,1,,0.0
2020-07-07,,,1722.38,1724.53,1711.48,1720.45,,1,,0.0
2020-07-06,,,1722.13,1732.25,1714.19,1730.88,,1,,0.0
2020-07-03,,,1704.91,1710.65,1691.51,1695.26,,1,,0.0
2020-07-02,,,1691.53,1704.53,1682.78,1703.82,,1,,0.0
2020-07-01,,,1665.26,1687.93,1657.78,1675.04,,1,,0.0
2020-06-30,,,1674.61,1679.25,1653.23,1664.38,,1,,0.0
2020-06-29,,,1655.81,1674.57,1650.92,1671.53,,1,,0.0
2020-06-26,,,1677.39,1689.71,1657.6,1657.66,,1,,0.0
2020-06-25,,,1634.66,1662.28,1625.88,1660.96,,1,,0.0
2020-06-24,,,1676.51,1681.62,1641.84,1642.91,,1,,0.0
2020-06-23,,,1669.33,1694.27,1667.76,1683.36,,1,,0.0
2020-06-22,,,1655.97,1668.73,1647.26,1657.71,,1,,0.0
2020-06-18,,,1667.03,1677.52,1659.04,1667.93,,1,,0.0
2020-06-17,,,1674.76,1688.87,1672.26,1677.53,,1,,0.0
2020-06-16,,,1650.82,1677.0,1643.54,1671.84,,1,,0.0
2020-06-15,,,1577.92,1620.34,1571.49,1616.14,,1,,0.0
2020-06-12,,,1590.23,1634.23,1590.23,1609.07,,1,,0.0
2020-06-11,,,1655.13,1658.07,1609.06,1609.06,,1,,0.0
2020-06-10,,,1700.8,1715.92,1687.3,1692.32,,1,,0.0
2020-06-09,,,1719.72,1721.67,1682.55,1696.7,,1,,0.0
2020-06-08,,,1723.13,1729.11,1710.33,1717.66,,1,,0.0
2020-06-05,,,1709.95,1730.68,1706.13,1730.51,,1,,0.0
2020-06-04,,,1703.0,1708.63,1690.07,1700.48,,1,,0.0
2020-06-03,,,1684.28,1709.96,1682.52,1709.96,,1,,0.0
2020-06-02,,,1657.69,1678.73,1654.21,1666.98,,1,,0.0
2020-06-01,,,1650.99,1651.28,1633.06,1649.38,,1,,0.0
2020-05-29,,,1642.13,1645.85,1625.7,1629.76,,1,,0.0
2020-05-28,,,1637.03,1659.07,1630.84,1657.58,,1,,0.0
2020-05-27,,,1607.07,1633.79,1606.56,1623.39,,1,,0.0
2020-05-26,,,1604.99,1609.73,1594.33,1606.65,,1,,0.0
2020-05-25,,,1570.27,1592.16,1564.75,1588.6,,1,,0.0
2020-05-22,,,1539.77,1560.07,1533.49,1555.49,,1,,0.0
2020-05-20,,,1546.71,1565.28,1539.84,1556.44,,1,,0.0
2020-05-19,,,1576.88,1576.92,1545.76,1560.28,,1,,0.0
2020-05-18,,,1520.74,1566.21,1519.68,1566.16,,1,,0.0
2020-05-15,,,1490.99,1508.44,1481.89,1493.62,,1,,0.0
2020-05-14,,,1507.36,1513.11,1461.26,1476.52,,1,,0.0
2020-05-13,,,1550.57,1551.53,1522.11,1522.64,,1,,0.0
2020-05-12,,,1547.45,1572.51,1543.77,1570.03,,1,,0.0
2020-05-11,,,1568.42,1572.23,1542.14,1556.49,,1,,0.0
